rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url_region_hint,url_region_status,url,score,source
503,2022,Ford,F-150,platinum,3,47988,No change noted,"Down $2,001 over 10 weeks",10,49989,48967,-979,-2001,111311,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1737298860,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-ford-f-150-platinum/1737298860,,Kijiji
504,2022,Ford,F-150,tremor,3,48000,No change noted,Unchanged for 2 weeks,2,48000,48000,0,0,150250,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740059204,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-ford-f-150-tremor-402a-4x4-supercrew-145/1740059204,,Kijiji
505,2022,Ford,F-150,Unknown,1,48988,No change noted,"Down $1,000 over 5 weeks",5,49988,48988,0,-1000,65655,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739407873,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-ford-f-150/1739407873,,Kijiji
506,2022,Ford,F-150,xlt,2,49590,No change noted,First seen this week,0,49590,49590,0,0,15108,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1740661808,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2022-ford-f-150-xlt-crew-cab-standard-bed/1740661808,,Kijiji
507,2022,Ford,F-150,lariat,3,49990,No change noted,Unchanged for 2 weeks,2,49990,49990,0,0,85845,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740150964,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-ford-f-150-lariat-4wd/1740150964,,Kijiji
508,2022,Ford,F-150,lariat,3,49993,No change noted,Unchanged for 1 weeks,1,49993,49993,0,0,60356,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740241634,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-ford-f-150-lariat-heated-cooled-leather-seats-sunroof-b/1740241634,,Kijiji
509,2022,Ford,F-150,tremor,3,49995,No change noted,"Down $2,000 over 10 weeks",10,51995,49995,0,-2000,87892,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1736922594,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-ford-f-150-tremor-3-5l-ecoboost-401a-pano-roof/1736922594,,Kijiji
510,2022,Ford,F-150,lariat,3,49995,No change noted,Unchanged for 9 weeks,9,49995,49995,0,0,91503,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738457976,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/ford-f-150-lariat-2022/1738457976,,Kijiji
511,2022,Ford,F-150,lariat,3,50190,No change noted,"Down $1,100 over 4 weeks",4,51290,50790,-600,-1100,68070,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1739177304,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2022-ford-f-150-lariat-502a-crew-cab-short-bed/1739177304,,Kijiji
512,2022,Ford,F-150,platinum,3,50218,No change noted,Down $363 over 9 weeks,9,50581,50218,0,-363,115442,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1737722273,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-ford-f-150-platinum-heat-cooling-seats-remote-start/1737722273,,Kijiji
513,2022,Ford,F-150,lariat,3,50888,No change noted,First seen this week,0,50888,50888,0,0,98214,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1740243025,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2022-ford-f-150-lariat-moonroof-fx4-package-power-boards-5/1740243025,,Kijiji
514,2022,Ford,F-150,lariat,3,50978,No change noted,"Down $2,682 over 6 weeks",6,53660,50978,0,-2682,93025,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1738086412,regina,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/regina/2022-ford-f-150-lariat-supercrew/1738086412,,Kijiji
515,2022,Ford,F-150,lariat,3,51000,No change noted,Up $206 over 6 weeks,6,50794,50794,206,206,76478,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739015645,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-lariat-leather-seats-360-cam-moonroof/1739015645,,Kijiji
516,2022,Ford,F-150,xl,1,51794,No change noted,First seen this week,0,51794,51794,0,0,97123,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1740609229,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-xl-xl-4wd-supercrew-5-5-box/1740609229,,Kijiji
517,2022,Ford,F-150,lariat,3,51899,No change noted,Down $300 over 11 weeks,11,52199,51899,0,-300,77389,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1724524213,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/ford-f-150-lariat-2022/1724524213,,Kijiji
518,2022,Ford,F-150,lariat,3,51990,No change noted,Unchanged for 1 weeks,1,51990,51990,0,0,61842,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740647429,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-ford-f-150/1740647429,,Kijiji
519,2022,Ford,F-150,Unknown,1,51990,No change noted,Unchanged for 7 weeks,7,51990,51990,0,0,69800,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1737556735,banff-canmore,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/banff-canmore/2022-ford-f-150/1737556735,,Kijiji
520,2022,Ford,F-150,lariat,3,51993,No change noted,"Down $2,000 over 8 weeks",8,53993,53993,-2000,-2000,86810,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Ponoka, AB","Ponoka, AB",,disabled_unverified_location,1738300590,fort-mcmurray,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/fort-mcmurray/2022-ford-f-150-lariat-leather-seats-cooled-seats/1738300590,,Kijiji
521,2022,Ford,F-150,lariat,3,51995,No change noted,Unchanged for 1 weeks,1,51995,51995,0,0,68250,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1740241511,oakville-halton-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2022-ford-f-150/1740241511,,Kijiji
522,2022,Ford,F-150,lariat,3,52386,No change noted,Down $70 over 10 weeks,10,52456,52393,-7,-70,56541,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"High River, AB","High River, AB",,disabled_unverified_location,1737559077,hamilton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-ford-f-150-lariat-sport-1-owner-no-accidents/1737559077,,Kijiji
523,2022,Ford,F-150,xlt,2,52800,No change noted,First seen this week,0,52800,52800,0,0,54000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1740915803,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-xlt-4wd-5-5-box-low-kms-sport-pkg-sunroof/1740915803,,Kijiji
524,2022,Ford,F-150,tremor,3,52993,No change noted,"Down $3,000 over 4 weeks",4,55993,55993,-3000,-3000,54669,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Ponoka, AB","Ponoka, AB",,disabled_unverified_location,1739504728,fort-mcmurray,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/fort-mcmurray/2022-ford-f-150-tremor-remote-start-apple-carplay/1739504728,,Kijiji
525,2022,Ford,F-150,lariat,3,53995,No change noted,First seen this week,0,53995,53995,0,0,45912,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740798339,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-ford-f-150-lariat/1740798339,,Kijiji
526,2022,Ford,F-150,xlt,2,54500,No change noted,Unchanged for 2 weeks,2,54500,54500,0,0,101000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Swift Current, SK","Swift Current, SK",,disabled_unverified_location,1740037498,moose-jaw,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/moose-jaw/2022-ford-f-150/1740037498,,Kijiji
527,2022,Ford,F-150,Unknown,1,54500,No change noted,Unchanged for 3 weeks,3,54500,54500,0,0,119000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739839627,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2022-f150-lariat-f150-black-appearance-package/1739839627,,Kijiji
528,2022,Ford,F-150,platinum,3,54608,No change noted,"Down $1,000 over 11 weeks",11,55608,54608,0,-1000,95006,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1737661024,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2022-ford-f-150/1737661024,,Kijiji
529,2022,Ford,F-150,tremor,3,54990,No change noted,Down $957 over 10 weeks,10,55947,54990,0,-957,60798,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1733424703,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-tremor-401a-12-inch-touchscreen-360-degree/1733424703,,Kijiji
530,2022,Ford,F-150,lariat,3,58800,No change noted,First seen this week,0,58800,58800,0,0,58400,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1737767510,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-lariat-4wd-sunroof-htd-vented-leather-seat/1737767510,,Kijiji
531,2022,Ford,F-150,lariat,3,59980,No change noted,First seen this week,0,59980,59980,0,0,72858,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734446979,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f150-lariat-6-lift-20-rims-35-tires-one-o/1734446979,,Kijiji
532,2022,Ford,F-150,lariat,3,59998,No change noted,Unchanged for 6 weeks,6,59998,59998,0,0,59185,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1738406598,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-ford-f-150-lariat-501a-4wd-supercrew-5-5-box/1738406598,,Kijiji
533,2023,Ford,F-150,xlt,2,25099,No change noted,"Down $1,900 over 11 weeks",11,26999,25099,0,-1900,220854,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1737714283,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2023-ford-f-150-xlt/1737714283,,Kijiji
534,2023,Ford,F-150,xlt,2,29995,No change noted,Unchanged for 1 weeks,1,29995,29995,0,0,177532,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740474338,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt/1740474338,,Kijiji
535,2023,Ford,F-150,xlt,2,31988,No change noted,Unchanged for 2 weeks,2,31988,31988,0,0,160998,Unknown,Gas,Accident reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739962825,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-crew-cab-navigation-bluetooth-heated-mirrors/1739962825,,Kijiji
536,2023,Ford,F-150,xlt,2,31997,No change noted,Unchanged for 1 weeks,1,31997,31997,0,0,157819,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1740611260,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2023-ford-f-150-xlt/1740611260,,Kijiji
537,2023,Ford,F-150,xlt,2,32750,No change noted,Down $240 over 9 weeks,9,32990,32990,-240,-240,168500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1737893469,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f150-xlt-supercrew/1737893469,,Kijiji
538,2023,Ford,F-150,fx4,3,33000,No change noted,"Down $2,000 over 10 weeks",10,35000,33000,0,-2000,128021,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1736766909,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-supercab-145-tow-pkg-fx4-pkg-sync-4/1736766909,,Kijiji
539,2023,Ford,F-150,xlt,2,33795,No change noted,"Down $2,200 over 10 weeks",10,35995,33795,0,-2200,140530,3.5L,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1734740178,oakville-halton-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2023-ford-f-150/1734740178,,Kijiji
540,2023,Ford,F-150,xlt,2,33990,No change noted,Unchanged for 1 weeks,1,33990,33990,0,0,183636,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740289256,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-4wd-supercrew-5-5-box/1740289256,,Kijiji
541,2023,Ford,F-150,xlt,2,34888,No change noted,First seen this week,0,34888,34888,0,0,177000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740702174,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt/1740702174,,Kijiji
542,2023,Ford,F-150,xl,1,34977,No change noted,Unchanged for 3 weeks,3,34977,34977,0,0,50399,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739636467,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xl-v6-5-5-box-navi-backup-camera/1739636467,,Kijiji
543,2023,Ford,F-150,xlt,2,34990,No change noted,"Down $2,000 over 10 weeks",10,36990,34990,0,-2000,148853,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1732461339,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-no-fees/1732461339,,Kijiji
544,2023,Ford,F-150,fx4,3,36000,No change noted,"Down $2,000 over 8 weeks",8,38000,36000,0,-2000,103086,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738351698,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-supercab-145-fx4-pkg-tow-pkg-sync-4/1738351698,,Kijiji
545,2023,Ford,F-150,fx4,3,36000,No change noted,"Down $2,000 over 10 weeks",10,38000,36000,0,-2000,116297,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738036219,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-supercab-145-fx4-pkg-sync-4-tow-pkg/1738036219,,Kijiji
546,2023,Ford,F-150,lariat,3,36995,No change noted,Unchanged for 8 weeks,8,36995,36995,0,0,253860,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1737209330,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-lariat/1737209330,,Kijiji
547,2023,Ford,F-150,xlt,2,37000,No change noted,Unchanged for 3 weeks,3,37000,37000,0,0,111049,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739877872,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-supercrew-145-tow-pkg-sync-4-rem/1739877872,,Kijiji
548,2023,Ford,F-150,xlt,2,37900,No change noted,"Down $1,900 over 10 weeks",10,39800,37900,0,-1900,129343,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1736769081,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-sport-302a-2-7l-eco-no-accidents/1736769081,,Kijiji
549,2023,Ford,F-150,xlt,2,38800,No change noted,"Down $2,300 over 9 weeks",9,41100,38900,-100,-2300,75500,3.5L,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1730226098,guelph,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/guelph/2023-ford-f-150-xlt-crew-4x4-3-5l-ecoboost-trailer-brake/1730226098,,Kijiji
550,2023,Ford,F-150,xlt,2,38990,No change noted,"Down $1,000 over 10 weeks",10,39990,38990,0,-1000,149486,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1725973608,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-no-fees/1725973608,,Kijiji
551,2023,Ford,F-150,xlt,2,39214,No change noted,Unchanged for 6 weeks,6,39214,39214,0,0,162789,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1738707464,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2023-ford-f-150-xlt-supercrew-360-cam-clean-carfax/1738707464,,Kijiji
552,2023,Ford,F-150,xlt,2,39862,No change noted,First seen this week,0,39862,39862,0,0,113421,5.0L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740650307,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-5-0l-v8-6-5ft-box-rstart-tow-pkg/1740650307,,Kijiji
553,2023,Ford,F-150,xlt,2,39888,No change noted,Unchanged for 5 weeks,5,39888,39888,0,0,168833,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1739507744,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2023-ford-f-150-xlt/1739507744,,Kijiji
554,2023,Ford,F-150,xlt,2,39980,No change noted,Unchanged for 7 weeks,7,39980,39980,0,0,92010,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738608775,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt/1738608775,,Kijiji
555,2023,Ford,F-150,xlt,2,39990,No change noted,Unchanged for 9 weeks,9,39990,39990,0,0,116382,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1736551022,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2023-ford-f-150-xlt-4wd-supercrew-6-5-box/1736551022,,Kijiji
556,2023,Ford,F-150,xlt,2,39995,No change noted,Unchanged for 7 weeks,7,39995,39995,0,0,85906,Unknown,Gas,Unknown,N/A,Unknown,Private,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1738240850,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2023-ford-f150-xlt-4x4-supercrew/1738240850,,Kijiji
557,2023,Ford,F-150,lariat,3,39999,No change noted,"Down $1,001 over 1 weeks",1,41000,41000,-1001,-1001,168655,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740342727,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-f150-lariat-fx4-price-reduced/1740342727,,Kijiji
558,2023,Ford,F-150,xlt,2,40043,No change noted,"Down $2,009 over 9 weeks",9,42052,40143,-100,-2009,92341,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1724646265,grande-prairie,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2023-ford-f-150-xlt/1724646265,,Kijiji
559,2023,Ford,F-150,xlt,2,40321,No change noted,Up $323 over 4 weeks,4,39998,40321,0,323,77888,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1739778108,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-ford-f-150-xlt-accident-free-carfax/1739778108,,Kijiji
560,2023,Ford,F-150,xlt,2,40995,No change noted,"Down $1,000 over 8 weeks",8,41995,41495,-500,-1000,65926,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Wetaskiwin, AB","Wetaskiwin, AB",,disabled_unverified_location,1734692452,hamilton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-ford-f-150-xlt/1734692452,,Kijiji
561,2023,Ford,F-150,xlt,2,41495,No change noted,Unchanged for 8 weeks,8,41495,41495,0,0,86000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1731287966,saint-john,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saint-john/2023-ford-f-150-xlt-we-finance-as-low-as-59-a-week/1731287966,,Kijiji
